Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.982.573-6,SAN,MARTIN,SPA,2025-07-24,,
72689,77.409.848-8,2025-07-24,,,,
ACTIVIDADES,AL,AIRE,,,,
LIBRE,JORGE,ADRIAN,,,,
BECERRA,RIVERA,E.I.R.L.,,,,
72690,77.539.621-0,2025-07-24,,,,
72691,77.445.264-8,GASTRONOMICAS,FOOD,2025-07-24,,
72692,77.982.684-8,INVERSIONES,CYB,SPA,2025-07-24,
72693,77.410.395-3,INVERSIONES,2025-07-24,,,
72694,77.519.798-6,COMUNICACIONES,Y,2025-07-24,,
TRANSPORTES,NOVOA,H.,,,,
72695,76.965.162-4,2025-07-24,,,,
MONTAJES,Y,OBRAS,,,,
72696,77.446.494-8,2025-07-24,,,,
TALLER,LABORAL,SAN,,,,
72697,77.982.880-8,2025-07-24,,,,
