Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.514.094-3,DEKAR,LTDA.,2025-07-24,,,
ASEO,INDUSTRIAL,Y,,,,
51820,76.635.972-8,LIMPIAFOSAS,ELGUETA,2025-07-24,,
51821,76.593.443-5,NABLOITEC,SPA,2025-07-24,,
ASOC,INTER,ING,,,,
51822,70.649.000-0,2025-07-24,,,,
SANITARIA,Y,AMBIENTAL,,,,
51823,77.887.590-K,PROYECTOS,DE,2025-07-24,,
51824,76.605.550-8,INFORMATICA,Y,2025-07-24,,
51825,76.845.720-4,ESCOBEDO,Y,GOMEZ,2025-07-24,
ARENAS,BICI,Y,MOTOR,,,
51826,77.243.947-4,2025-07-24,,,,
51827,27.198.823-0,2025-07-24,,,,
51828,76.593.767-1,repuestos,muñoz,ltda.,2025-07-24,
51829,77.887.821-6,FREDES,MERCADO,SPA,2025-07-24,
