Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
PRODUCCIONES,GRUPO,SUEÑOS,SPA,2025-07-24,,,
75739,AGENCIA,PUBLICIDAD,Y,MARKETING,GORILA,SPA,2025-07-24
75740,COMERCIALIZADORA,METALMAD,CHILE,SPA,2025-07-24,,
75741,NAVEGANTES,SPA,2025-07-24,,,,
75742,MEDICAL,FRONT,SPA,2025-07-24,,,
75743,R3B,SEGURIDAD,Y,SERVICIOS,LIMITADA,2025-07-24,
75744,INVERSIONES,OCAT,CHILE,SPA,2025-07-24,,
75745,RIVECOR,SPA,2025-07-24,,,,
75746,AERONAUTICAL,INVESTMENTS,SPA,2025-07-24,,,
75747,VIDAL,CONSTRUCCIÓN,Y,PROYECTOS,SPA,2025-07-24,
75748,AGRÍCOLA,ZORRO,CORRETEADO,SPA,2025-07-24,,
75749,INGENIERÍA,Y,SEGURIDAD,INDUSTRIAL,INAG,SPA,2025-07-24
