Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
93569,AUDIOVISUALES,Y,,,,
93570,77.645.596-2,ACONSTRUIR,SPA,2025-07-24,,
93571,77.645.678-0,2025-07-24,,,,
93572,77.646.057-5,TRATUR,SPA,2025-07-24,,
93573,77.646.235-7,RCD,PARTS,CHILE,SPA,2025-07-24
93574,77.511.434-7,UNIBAROS,CHILE,SPA,2025-07-24,
93575,77.511.543-2,2025-07-24,,,,
93576,77.513.099-7,2025-07-24,,,,
93577,77.514.108-5,DY,ESTRUCTURAS,SPA,2025-07-24,
MECÁNICA,MP,SERVICE,,,,
93578,77.514.151-4,2025-07-24,,,,
ARTÍCULOS,DE,ASEO,Y,,,
93579,77.646.448-1,2025-07-24,,,,
