Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
83871,77.480.616-4,TRANSPORTE,DE,2025-07-24,,
"TURISTAS,",Y,",",,,,
83872,77.953.562-2,AGROMAR,SAGREDO,SPA,2025-07-24,
83873,77.939.344-5,AMBI-CIENCIA,SPA,2025-07-24,,
83874,77.953.794-3,SOMITAL,CHILE,SPA,2025-07-24,
83875,78.004.055-6,SOLAR,CONTRERAS,SPA,2025-07-24,
83876,77.954.032-4,COMERCIAL,GERS,SPA,2025-07-24,
83877,78.089.891-7,JMOTORS,SPA,2025-07-24,,
CAR,RACING,SERVITECA,,,,
83878,77.954.359-5,2025-07-24,,,,
83879,78.089.898-4,MR,SERVICIOS,SPA,2025-07-24,
83880,77.954.533-4,DEUS,EX,MACHINA,SPA,2025-07-24
83881,77.481.192-3,MANTENCION,2025-07-24,,,
