Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.708.959-5,TUBIX,SPA,2025-07-24,,,
73283,76.438.839-9,ESPINOZA,CASTRO,2025-07-24,,
PRODUCCION,DE,EVE,,,,
ACONCAGUA,INSUMOS,Y,,,,
73284,78.007.222-9,2025-07-24,,,,
73285,77.534.287-0,2025-07-24,,,,
73286,77.552.756-0,"CONSTRUCCION,",2025-07-24,,,
73287,77.478.380-6,2025-07-24,,,,
73288,78.007.314-4,2025-07-24,,,,
CAPACITACIONES,AR,SPA,,,,
73289,76.983.956-9,LAB,4,SCHOOL,SPA,2025-07-24
73290,77.553.342-0,ASESORÍAS,CONVERGE,2025-07-24,,
73291,76.830.497-1,2025-07-24,,,,
73292,76.439.562-K,INTEGRALES,MARÍA,2025-07-24,,
TERESA,POBLETE,TRONC,,,,
