Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
57575,COMERCIAL,DIMOBILI,,,,
57576,76.824.697-1,2025-07-24,,,,
57577,79.744.580-0,BLUNDING,S,A,2025-07-24,
57578,76.851.862-9,AGEDCAVA,SPA,2025-07-24,,
57579,76.285.838-K,DISEÑO,PIVOTRES,LTDA,2025-07-24,
COOPERATIVA,DE,TRABAJO,,,,
DE,PERSONAS,EN,SITUACIÓN,,,
57580,53.334.528-K,2025-07-24,,,,
DE,DISCAPACIDAD,PSÍQUICA,,,,
Y,SUS,CUIDADORES,LIMITADA,,,
inversiones,y,servicios,,,,
57581,76.050.274-K,2025-07-24,,,,
medicos,del,sur,Ltda,,,
SOC,DE,SERVICIOS,Y,,,
57582,79.789.140-1,2025-07-24,,,,
ASESORIAS,SWAN,CHILE,S,A,,
SOMA,MEDICAL,SOLUTIONS,,,,
57583,77.077.072-6,2025-07-24,,,,
57584,76.851.904-8,COSTA,FESIL,EIRL,2025-07-24,
57585,76.799.009-K,COMERCIAL,COLCHAGUA,SPA,2025-07-24,
