Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SOCIEDAD,DE,SERVICIOS,,,,
65450,ELECTRICOS,Y,ENERGIA,,,
SOCIEDAD,DE,CAPACITACIÓN,,,,
65451,77.080.483-3,2025-07-24,,,,
65452,77.173.414-6,2025-07-24,,,,
MARCO,GARRIDO,"ORTIZ,",,,,
65453,76.740.799-8,2025-07-24,,,,
65454,85.884.400-2,HERCEG,Y,CIA,LTDA,2025-07-24
65455,77.157.041-0,DIAGTRONIC,SPA,2025-07-24,,
ZEUS,CONSTRUCCIONES,Y,,,,
65456,77.358.126-6,2025-07-24,,,,
SERVICIOS,VARIOS,SPA,,,,
SANDY,POINT,IMPORTADORA,,,,
65457,85.946.100-K,2025-07-24,,,,
Y,EXPORTADORA,LIMITADA,,,,
65458,76.654.077-5,ISIMAR,SPA,2025-07-24,,
65459,76.403.988-2,2025-07-24,,,,
65460,77.358.724-8,CASARINESCO,SPA,2025-07-24,,
