Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.962.705-5,CONSULTORÍAS,2025-07-24,,,,
INTEGRALES,MYM,SPA,,,,
94713,77.962.855-8,CATERING,CAMILA,2025-07-24,,
94714,77.963.239-3,2025-07-24,,,,
94715,77.687.821-9,IMPORTDORA,3A,SPA,2025-07-24,
94716,77.963.436-1,COMERCIALIZADORA,C,Y,2025-07-24,
94717,77.687.982-7,2025-07-24,,,,
94718,77.964.764-1,RINOLOGÍA,CHILE,SPA,2025-07-24,
94719,77.965.342-0,GRUPO,LIENZA,SPA,2025-07-24,
94720,77.688.033-7,SUMINISTROS,Y,2025-07-24,,
94721,77.965.559-8,2025-07-24,,,,
INVERSIONES,JIREH,SPA,,,,
94722,77.966.084-2,BIO,VALVE,SPA,2025-07-24,
