Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
104213,SOC,COMERCIAL,SAN,,,
JOSE,ANTONIO,MUÑOZ,,,,
104214,77.041.424-5,ORELLANA,EMBRAGUES,2025-07-24,,
Y,FRENOS,SPA,,,,
104215,77.041.719-8,MAR,DEL,NORTE,SPA,2025-07-24
104216,77.042.262-0,QUALITY,SPA,2025-07-24,,
EDITORIAL,Y,LIBRERÍA,,,,
104217,77.042.936-6,2025-07-24,,,,
GATO,DE,TRAPO,SPA,,,
104218,77.043.116-6,STARKGON,SPA,2025-07-24,,
104219,77.043.258-8,CHINASKI,SPA,2025-07-24,,
104220,77.043.929-9,MARCOS,ALEJANDRO,2025-07-24,,
ORTIZ,VARGAS,E.I.R.L.,,,,
104221,77.044.231-1,SOCIEDAD,POR,2025-07-24,,
JUAN,CARLOS,MUNOZ,,,,
104222,77.044.594-9,2025-07-24,,,,
104223,77.045.054-3,VIGO,SPA,2025-07-24,,
