Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SOCIEDAD,AGRICOLA,Y,,,,
76.354.869-4,TRANSPORTES,JACOB,2025-07-24,,,
40273,76.134.765-9,EXPORTADORA,2025-07-24,,,
40274,77.734.433-1,CERRO,MARQUEZ,2025-07-24,,
CONSTRUCTORA,C,Y,M,,,
40275,77.552.264-K,2025-07-24,,,,
40276,76.881.729-4,2025-07-24,,,,
Servicio,Automotriz,Arturo,,,,
40277,76.135.787-5,2025-07-24,,,,
Alejandro,Mieville,Barr,,,,
40278,77.552.671-8,COMERCIAL,RGRV,SPA,2025-07-24,
Comercial,Hector,Tello,,,,
40279,76.120.562-5,2025-07-24,,,,
40280,77.735.329-2,R,&,I,SPA,2025-07-24
40281,77.768.401-9,LA,CASONA,SPA,2025-07-24,
