Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
MAINTENANCE,CENTER,SPA,,,,
60057,78.109.867-1,NUEVO,PACÍFICO,SPA,2025-07-24,
MARÍA,JOSÉ,ELIZABETH,,,,
60058,76.394.991-5,2025-07-24,,,,
PRESTACION,DE,SERVICIOS,,,,
EDICIONES,FELIPE,JAVIER,,,,
60059,76.529.879-2,2025-07-24,,,,
MONCADA,MIJIC,EIRL,,,,
60060,77.151.605-K,CONSTRUCCIONES,SAC,SPA,2025-07-24,
NEGOCIOS,INTEGRALES,Y,,,,
60061,76.917.542-3,2025-07-24,,,,
60062,78.109.911-2,EMPRESAS,CORDOVA,SPA,2025-07-24,
SOCIEDAD,MOLINA,Y,MOLINA,,,
60063,77.498.380-5,2025-07-24,,,,
DAVID,ANDRES,AGOSIN,DIAZ,,,
60064,76.883.698-1,2025-07-24,,,,
60065,76.395.199-5,2025-07-24,,,,
Priscila,Andrea,Saldaña,Cr,,,
60066,77.151.798-6,ASKATU,SPA,2025-07-24,,
