Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
84785,AMFE,PRODUCCIONES,,,,
TENEDURÍA,DE,LIBROS,Y,,,
84786,78.052.917-2,2025-07-24,,,,
EMPRESA,INDIVIDUAL,DE,,,,
84787,77.950.121-3,FRL,RENTAL,SPA,2025-07-24,
84788,78.138.129-2,MGCS,SPA,2025-07-24,,
84789,77.539.484-6,2025-07-24,,,,
MICHEL,CORREA,E.I.R.L.,,,,
84790,77.950.925-7,JUAN,CARLOS,2025-07-24,,
84791,77.996.112-5,GRUPO,BEMA,SPA,2025-07-24,
84792,77.978.865-2,2025-07-24,,,,
84793,77.995.539-7,2025-07-24,,,,
84794,77.978.951-9,ASESORÍA,2025-07-24,,,
