Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.307.771-3,EMPRESA,DE,SERVICIOS,2025-07-24,,
TRATAMIENTO,DE,AGUAS,,,,
63623,77.093.851-1,2025-07-24,,,,
VENEGAS,VARAS,E.I.R.,,,,
63624,77.014.021-8,FRANCISCO,JAVIER,2025-07-24,,
ROSA,MARISOL,GUZMAN,,,,
"ROSALES,",SALAS,CUNA,Y,,,
63625,76.040.135-8,2025-07-24,,,,
JARDINES,INFANTILES,E.I.,,,,
HOME,FROG,SERVICIOS,,,,
63626,77.031.971-4,2025-07-24,,,,
63627,77.097.275-2,SÉPTIMA,PAGINA,2025-07-24,,
63628,79.866.600-2,MANTENCION,2025-07-24,,,
63629,76.041.480-8,2025-07-24,,,,
63630,77.009.452-6,2025-07-24,,,,
HIDALGO,SERVICIOS,SPA,,,,
63631,77.097.337-6,FLORES,Y,DAROCH,2025-07-24,
