Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.321.545-6,AFPEL,DISEÑO,SPA,2025-07-24,,
68643,77.826.577-K,FORWARDTECH,SPA,2025-07-24,,
68644,77.340.637-5,UPSKILL,SPA,2025-07-24,,
68645,77.228.112-9,QUELTEHUE,SPA,2025-07-24,,
68646,76.806.143-2,INGELMAX,SPA,2025-07-24,,
68647,77.340.834-3,C&C,HNOS,SPA,2025-07-24,
GENERASER,CENTRO,DE,,,,
68648,77.228.520-5,2025-07-24,,,,
68649,77.507.644-5,INSUMOS,PARA,2025-07-24,,
MANUALIDADES,Y,ARTE,,,,
68650,77.294.246-K,USITEC,SPA,2025-07-24,,
DARMAVITA,ESTÉTICA,Y,,,,
68651,77.827.299-7,2025-07-24,,,,
68652,77.217.851-4,GERONSIF,SPA,2025-07-24,,
