Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.355.358-0,TMC,SPA,2025-07-24,,,
ASESORÍAS,TÉCNICA,EN,,,,
SISTEMAS,DE,"CONTROL,",,,,
68933,76.824.629-7,2025-07-24,,,,
EFECTOS,PERSONALES,Y,,,,
JOSÉ,PEDRO,NILO,,,,
68934,76.816.544-0,2025-07-24,,,,
68935,77.328.464-4,COMANDO,SPA,2025-07-24,,
68936,77.304.227-6,GLOBAL,CORP,SPA,2025-07-24,
68937,76.250.505-3,CONSTRUCCIONES,Y,2025-07-24,,
68938,77.837.132-4,2025-07-24,,,,
68939,77.213.833-4,DOS,HERMANOS,2025-07-24,,
68940,77.242.427-2,CAPELLO,SPA,2025-07-24,,
