Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.125.836-9,COMERCIALIZADORA,JUAN,2025-07-24,,,
PABLO,LEIVA,QUEZADA,E.I.R.L.,,,
99294,78.127.076-8,3QS,SPA,2025-07-24,,
99295,78.127.311-2,CSMA,GROUP,SPA,2025-07-24,
CONSULTA,SALUD,TERAPIA,Y,,,
99296,78.127.508-5,REHABILITACION,PAOLA,PASTEN,2025-07-24,
INGENIERIA,Y,CONSTRUCCION,,,,
99297,78.127.582-4,2025-07-24,,,,
99298,78.128.699-0,GAREX,INGENIERIA,SPA,2025-07-24,
99299,78.128.988-4,COMUNIPRO,SPA,2025-07-24,,
INGENIERÍA,AMBIENTAL,GREEN,,,,
99300,78.129.649-K,2025-07-24,,,,
PRODUCCIONES,SANTA,MÓNICA,,,,
99301,78.129.693-7,2025-07-24,,,,
99302,78.130.881-1,NEOVOLTIS,SPA,2025-07-24,,
99303,78.130.966-4,VABROS,SPA,2025-07-24,,
