Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
LIENLAF,HELE,E.I.R.L.,,,,
MENDEZ,Y,TOUSSAINT,,,,
65304,76.733.707-8,2025-07-24,,,,
Sociedad,de,Inversiones,,,,
65305,76.391.560-3,2025-07-24,,,,
Resonancia,Imagen,S.A.,,,,
"INGENIERÍA,",ASESORÍA,Y,,,,
65306,77.073.829-6,2025-07-24,,,,
CONSTRUCCIÓN,AGCE,LTDA.,,,,
65307,77.698.827-8,KOBA,SPA,2025-07-24,,
65308,77.153.116-4,Servicios,BBS,SpA,2025-07-24,
65309,77.167.624-3,2025-07-24,,,,
65310,77.074.011-8,INVERSIONES,SILMU,LIMITADA,2025-07-24,
65311,76.733.876-7,2025-07-24,,,,
PROYECMAN,INGENIERIA,E,,,,
65312,76.646.260-K,2025-07-24,,,,
65313,77.699.893-1,INDUHOME,SPA,2025-07-24,,
PARES,&,ALVAREZ,GESTION,,,
65314,76.734.172-5,2025-07-24,,,,
