Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SERVICIO,DE,GASTRONOMÍA,,,,
77.829.626-8,CAMILA,FERNANDA,2025-07-24,,,
CASTILLO,ZAPATA,E.I.R.L.,,,,
79840,77.788.601-0,2025-07-24,,,,
OLIVARES,RAMÍREZ,E.I.R.L.,,,,
79841,77.838.951-7,SOLARCELL,CHILE,SPA,2025-07-24,
79842,77.781.762-0,CONSTRUCCION,ELECTRICA,2025-07-24,,
79843,86.053.400-2,FERRETERIA,OVIEDO,S,A,2025-07-24
79844,77.788.902-8,JA,PUBLICIDAD,SPA,2025-07-24,
79845,77.839.833-8,2025-07-24,,,,
Y,SERVICIOS,SPA,,,,
79846,77.781.766-3,DEVCONMAX,SPA,2025-07-24,,
79847,86.124.800-3,CONSULTORES,SOCIEDAD,2025-07-24,,
79848,77.840.639-K,2025-07-24,,,,
CONVERTIDORA,DE,PAPELES,,,,
79849,77.195.345-K,2025-07-24,,,,
