Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
64214,77.134.597-2,EMPRESA,INDIVIDUAL,DE,2025-07-24,
64215,77.025.649-6,PROFESIONALES,Y,DE,2025-07-24,
SERVICIOS,KL,DRONE,,,,
64216,77.118.543-6,2025-07-24,,,,
COMERCIAL,PORTAL,DEL,,,,
64217,77.066.506-K,2025-07-24,,,,
64218,77.026.588-6,2025-07-24,,,,
64219,77.644.732-3,2025-07-24,,,,
64220,77.036.985-1,2025-07-24,,,,
64221,77.026.798-6,2025-07-24,,,,
LA,GRANJA,PACHAMAMA,,,,
64222,77.302.738-2,2025-07-24,,,,
64223,76.588.483-7,AXXIONMANIA,SPA,2025-07-24,,
64224,77.119.444-3,DARTIS,ACADEMIA,SPA,2025-07-24,
