Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
49325,SERIGRAFÍA,CAJILLA,,,,
49326,65.097.248-1,2025-07-24,,,,
HORTÍCOLA,EL,NATRE,,,,
PROPIEDADES,GSD,&,,,,
49327,77.957.608-6,2025-07-24,,,,
49328,77.812.378-9,SALUD,CVI,SPA,2025-07-24,
49329,76.418.690-7,HOME,&,ENTERPRISES,2025-07-24,
49330,65.097.479-4,2025-07-24,,,,
49331,76.456.995-4,go,partners,spa,2025-07-24,
49332,77.168.395-9,2025-07-24,,,,
49333,76.418.736-9,SERVICIOS,INTEGRALES,2025-07-24,,
PAMU,HARE,E.I.R.L,,,,
49334,77.976.395-1,AGRO,CONSTRU,MB,SPA,2025-07-24
49335,76.457.181-9,SERVICIOS,2025-07-24,,,
