Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.128.202-4,SUENA,MUSIC,SPA,2025-07-24,,
JACK,VENTAS,Y,,,,
104367,77.128.689-5,SERVICIOS,INTEGRALES,2025-07-24,,
MATIAS,DIAZ,MAZO,,,,
104368,77.129.699-8,PROYECTOS,2025-07-24,,,
104369,77.129.709-9,2025-07-24,,,,
ADOLFO,BRAVO,SPA,,,,
104370,77.129.999-7,INDUSTRIAL,MIGUEL,2025-07-24,,
HERRERA,ROBLES,E.I.R.,,,,
104371,77.130.849-K,AGENCIA,GRÁFICA,SPA,2025-07-24,
104372,77.131.276-4,2025-07-24,,,,
104373,77.131.792-8,CONSTRUCCIÓN,2025-07-24,,,
INFINITY,IT,CONSULTING,,,,
104374,77.132.025-2,2025-07-24,,,,
104375,77.132.219-0,2025-07-24,,,,
CON,VIGILANCIA,SPA,,,,
