Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7,Campo_8
ECOCLIMA,SPA,2025-07-24,,,,,
75061,FERRETERIA,LAUTARO,SPA,2025-07-24,,,
75062,Transportes,Sandoval,y,Michell,Limitada,2025-07-24,
75063,ELECTRICIDAD,MARCANI,LIMITADA,2025-07-24,,,
75064,CKURU,CONSULTORES,SPA,2025-07-24,,,
75065,G.C.O.,CONSTRUCCIONES,Y,OBRAS,CIVILES,SPA,2025-07-24
75066,LAS,ENCINAS,SPA,2025-07-24,,,
75067,INDUSTRIAS,CONSTRULAB,LIMITADA,2025-07-24,,,
75068,TRICEFALO,SPA,2025-07-24,,,,
75069,INGENIERIA,Y,ELECTRONICA,TOTALDIESEL,SPA,2025-07-24,
75070,BORIE,Y,GUZMAN,LIMITADA,2025-07-24,,
75071,SOMOS,NATURALEZA,SPA,2025-07-24,,,
