Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
73140,MOVIMIENTO,INCLUSIVO,,,,
73141,78.001.368-0,C&C,INNOVASHOP,SPA,2025-07-24,
73142,77.542.561-K,2025-07-24,,,,
MINERAS,INGEACEP,SPA,,,,
73143,77.706.911-K,AVISEP,METAL,SPA,2025-07-24,
73144,77.548.909-K,2025-07-24,,,,
SERVICIOS,GOSÉN,SPA,,,,
73145,77.468.711-4,AMG,PRODUCCIONES,SPA,2025-07-24,
73146,76.820.648-1,2025-07-24,,,,
SANTO,REMEDIO,SPA,,,,
COMERCIAL,Y,SERVICIOS,,,,
73147,77.528.208-8,2025-07-24,,,,
INDUSTRIALES,GR,SPA,,,,
73148,77.707.635-3,2025-07-24,,,,
FABRICA,DE,BANDEJAS,,,,
73149,76.979.850-1,2025-07-24,,,,
MG,INDUSTRIAL,GRÁFICA,,,,
73150,76.435.044-8,2025-07-24,,,,
