Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6
101725,INSTITUTO,RADIOLOGICO,,,
101726,79.589.520-5,PANIFICADORA,LA,UNION,2025-07-24
101727,79.633.310-3,2025-07-24,,,
101728,79.637.370-9,2025-07-24,,,
PAX,S,A,,,
AGENCIA,DE,VIAJES,,,
101729,79.661.890-6,2025-07-24,,,
SOC,COMERCIAL,E,,,
101730,79.666.830-K,INDUSTRIAL,TRIPLE,C,2025-07-24
101731,79.702.500-3,2025-07-24,,,
PARETI,Y,COMPANIA,,,
101732,79.793.180-2,2025-07-24,,,
SOC,COMERCIAL,SYPRA,,,
101733,79.793.410-0,2025-07-24,,,
SOC,IMPRESORA,LOS,,,
101734,79.822.560-K,2025-07-24,,,
SOC,COMERCIAL,Y,,,
101735,79.826.770-1,DISTRIBUIDORA,VISION,2025-07-24,
CLAPS,ARENAS,LTDA.,,,
