Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
37595,76.641.363-3,CONSTRUCCIÓN,2025-07-24,,,
37596,77.587.451-1,2025-07-24,,,,
CLAUDIA,MARIELA,VEGA,,,,
37597,76.641.543-1,CONCHA,VTA,2025-07-24,,
TOOLS,&,MATERIALS,,,,
37598,77.588.153-4,2025-07-24,,,,
37599,76.642.567-4,ENVIROWELT,SPA,2025-07-24,,
37600,77.589.426-1,2025-07-24,,,,
CENTRO,OPTICO,F,Y,C,"""",
37601,76.643.709-5,2025-07-24,,,,
37602,77.589.518-7,LOPEZ,CLERFEUILLE,SPA,2025-07-24,
37603,77.590.356-2,ANDES,INNOPARTS,SPA,2025-07-24,
37604,76.646.579-K,COMERCIAL,RUTA,7,SPA,2025-07-24
37605,76.647.192-7,FUSIÓN,INDUSTRIAL,SPA,2025-07-24,
