Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SOC,DE,FABRICACION,,,,
67907,REPAR.Y,VTA,DE,,,
VENTAS,AL,POR,"MAYOR,",,,
67908,77.159.824-2,2025-07-24,,,,
VENTAS,AL,POR,MENOR,,,
DE,FRUTAS,Y,VERDURAS,,,
67909,77.196.318-8,2025-07-24,,,,
67910,76.521.964-7,EOLICA,SIMPLEX,SPA,2025-07-24,
67911,77.185.217-3,COMPUTACIONALES,2025-07-24,,,
67912,77.806.274-7,2025-07-24,,,,
DENEY,Y,VELIZ,,,,
67913,76.199.986-9,2025-07-24,,,,
GENIALMAS,ASESORIA,Y,,,,
67914,77.467.056-4,2025-07-24,,,,
67915,76.522.707-0,CHEPSS,CONSULTING,2025-07-24,,
