Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
GASTRONÓMICA,MB,SPA,,,,
81701,77.814.662-2,FERMAT,SPA,2025-07-24,,
PAPELERIA,CREATIVA,SYJ,,,,
81702,77.857.408-K,2025-07-24,,,,
CINZA,ARTES,Y,CULTURA,,,
81703,77.917.234-1,2025-07-24,,,,
ADHEMAR,AYAVIRI,CARLO,,,,
81704,77.909.625-4,EMPRESA,INDIVIDUAL,DE,2025-07-24,
81705,77.857.666-K,2025-07-24,,,,
81706,77.867.453-K,BOULDER,ARAWI,SPA,2025-07-24,
81707,77.910.118-5,VIDRIERIA,AUJOUR'S,SPA,2025-07-24,
81708,77.814.841-2,2025-07-24,,,,
AIR,WATER,SOLUTIONS,,,,
81709,76.854.104-3,2025-07-24,,,,
81710,77.918.151-0,2025-07-24,,,,
