Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
98279,ASESORIAS,MULTITECNIA,,,,
TRIBU,BRANDING,DIGITAL,,,,
98280,77.902.803-8,2025-07-24,,,,
98281,77.902.878-K,INNOVA,HUB,SPA,2025-07-24,
CHRISMA,SERVICIOS,&,,,,
98282,77.903.196-9,2025-07-24,,,,
EL,DIAMANTE,DEL,VALLE,,,
98283,77.903.398-8,2025-07-24,,,,
COMERCIAL,CHOCANO,Y,,,,
98284,77.903.661-8,2025-07-24,,,,
98285,77.904.795-4,A&A,HERMANOS,SPA,2025-07-24,
98286,77.905.559-0,CONFECCIONES,JC,SPA,2025-07-24,
98287,77.905.718-6,LAGRA,SPA,2025-07-24,,
98288,77.905.871-9,VERSO,PRODUCCIONES,SPA,2025-07-24,
98289,77.906.075-6,KROMATICA,SPA,2025-07-24,,
