Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.446.639-K,TERAPÉUTICA,EL,RUCO,2025-07-24,,
103139,76.448.030-9,MOISES,CERDA,RAMAS,E.,2025-07-24
103140,76.448.393-6,2025-07-24,,,,
OSSANDON,&,OSSANDON,,,,
103141,76.448.420-7,AUDITORES,2025-07-24,,,
Control,de,Plagas,Rosales,,,
103142,76.450.663-4,2025-07-24,,,,
y,Tapia,Limitada,,,,
103143,76.451.047-K,construcciones,langer,spa,2025-07-24,
103144,76.452.043-2,2025-07-24,,,,
TIME,MARKET,LIMITADA,,,,
JUAN,ALBERTO,MORA,,,,
103145,76.452.377-6,MUÑOZ,EIRL,DITRIB,2025-07-24,
103146,76.452.752-6,2025-07-24,,,,
obras,Civiles,y,servicio,,,
103147,76.453.132-9,2025-07-24,,,,
103148,76.453.951-6,SOLUCIONES,2025-07-24,,,
