Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.911.495-3,SERVICIOS,INTEGRALES,2025-07-24,,,
81768,77.315.202-0,2025-07-24,,,,
81769,77.851.239-4,ABG,LOGISTICA,SPA,2025-07-24,
81770,77.860.072-2,2025-07-24,,,,
81771,77.316.837-7,2025-07-24,,,,
81772,77.852.536-4,2025-07-24,,,,
81773,96.529.400-7,UNIDIAL,S.A.,2025-07-24,,
81774,77.862.315-3,2025-07-24,,,,
COMERCIO,INTEGRAL,P&J,,,,
81775,77.852.755-3,2025-07-24,,,,
81776,76.856.639-9,LABODENT,LIMITADA,2025-07-24,,
81777,77.862.467-2,LOGISPLUS,SPA,2025-07-24,,
