Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.820.126-7,MAQUINARIAS,FUENTES,SPA,2025-07-24,,
79571,77.753.358-4,2025-07-24,,,,
79572,77.773.136-K,COMERCIAL,MEDITEX,SPA,2025-07-24,
79573,77.820.493-2,FRANVICH,SPA,2025-07-24,,
79574,77.830.608-5,KATAMA,SPA,2025-07-24,,
79575,77.720.182-4,2025-07-24,,,,
INGENIERÍA,P&C,SPA,,,,
79576,77.764.012-7,AEHMELEC,SPA,2025-07-24,,
79577,76.761.747-K,HELICOTRAIN,SPA,2025-07-24,,
79578,77.831.682-K,MUEBLES,SALINAS,SPA,2025-07-24,
79579,80.695.500-0,Oppici,S.A.,2025-07-24,,
79580,76.762.370-4,FENASA,S,A,2025-07-24,
79581,77.918.945-7,2025-07-24,,,,
