Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
LUIS,IGNACIO,SÁNCHEZ,,,,
Importación,y,Servicios,,,,
47142,76.429.625-7,2025-07-24,,,,
Copihue,Chile,Ltda,,,,
47143,76.389.396-0,CONTROL,POSITION,SPA,2025-07-24,
47144,77.107.198-8,2025-07-24,,,,
47145,76.371.606-6,Compupress,EIRL,2025-07-24,,
Moraga,&,Fadel,,,,
47146,76.427.846-1,Consultores,de,Madio,2025-07-24,
Ambiente,e,ing,,,,
Erwin,Agurto,Hernandez,,,,
47147,76.068.779-0,2025-07-24,,,,
47148,76.389.444-4,AMBIENTE,LIMPIO,SPA,2025-07-24,
47149,76.645.767-3,CONSULTORIAS,HACLA,2025-07-24,,
DE,SEGURIDAD,PRIVADA,,,,
47150,76.371.705-4,2025-07-24,,,,
Sociedad,comercial,y,,,,
47151,76.427.909-3,desarrollo,informáticos,2025-07-24,,
