Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
62367,AMARAL,Y,COMPANIA,,,
62368,78.195.291-5,CONSTRUCCIÓN,Y,2025-07-24,,
Soc.,Comercial,e,,,,
62369,76.642.853-3,2025-07-24,,,,
Ingenieria,Urrea,LTDA,,,,
LUNA,Y,ESCOBAR,,,,
62370,77.046.318-1,2025-07-24,,,,
SEGURIDAD,PRIVADA,Y,,,,
62371,77.049.969-0,2025-07-24,,,,
GUILLERMO,DE,JESUS,,,,
NEIRA,ARAYA,EMP,,,,
62372,77.573.294-6,2025-07-24,,,,
62373,96.703.040-6,CONTATTO,S,A,2025-07-24,
62374,77.046.353-K,2025-07-24,,,,
SUMA,Q'AMAÑA,SPA,,,,
62375,77.050.537-2,FELPITS,SPA,2025-07-24,,
62376,77.227.493-9,2025-07-24,,,,
62377,76.496.294-K,CAVIMED,2025-07-24,,,
