Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
53988,IMPORTADORA,LANCER,,,,
SANTI,PRESTACIONES,DE,,,,
53989,76.710.807-9,SERVICIOS,E,INGENIERA,2025-07-24,
53990,77.949.345-8,2025-07-24,,,,
53991,76.697.052-4,2025-07-24,,,,
MIRANDA,MEDINA,E.I.R.L.,,,,
53992,76.105.467-8,RUKA,ANTU,E.I.R.L.,2025-07-24,
PANIFICADORA,OLFOS,Y,,,,
53993,76.711.136-3,ANDREANI,SOCIEDAD,2025-07-24,,
53994,65.038.808-9,2025-07-24,,,,
YUN,MAPUNCHE,KUME,,,,
APART,HOTEL,LOMAS,DE,,,
SAN,ANDRES,JORGE,,,,
ANTONIO,SAN,MARTIN,,,,
53995,76.328.083-7,DURAN,EMPRESA,2025-07-24,,
53996,76.628.223-7,JSCONSULTORES,SPA,2025-07-24,,
53997,77.297.005-6,SCS,SEGURIDAD,SPA,2025-07-24,
