Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
97493,ALFA,TRAINING,CHILE,,,
97494,77.704.475-3,INVERSIONES,CENTRAL,2025-07-24,,
JOSE,MORENO,Y,CIA,,,
97495,77.704.530-K,2025-07-24,,,,
97496,77.704.618-7,2025-07-24,,,,
97497,77.705.487-2,ACEROS,AMT,SPA,2025-07-24,
97498,77.705.767-7,LA,COPIADORA,SPA,2025-07-24,
97499,77.705.881-9,EQUIPOS,DE,MONITOREO,2025-07-24,
Y,CONTROL,SPA,,,,
97500,77.705.988-2,INTU,SPA,2025-07-24,,
97501,77.706.048-1,CYBERSAP,SPA,2025-07-24,,
CENTRO,DE,ASUNTOS,,,,
97502,77.706.146-1,JURÍDICOS,Y,2025-07-24,,
97503,77.706.258-1,2025-07-24,,,,
