Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
41951,SERVICIOS,KROPHER,,,,
41952,76.431.105-1,CAREMARC,SPA,2025-07-24,,
41953,76.163.079-2,BIONIC,VISION,SPA,2025-07-24,
41954,77.812.592-7,PLANTITAS,KID,SPA,2025-07-24,
41955,77.604.968-9,EMOCIONALMENTE,SPA,2025-07-24,,
41956,76.146.373-K,AQUITO,SPA,2025-07-24,,
41957,77.812.768-7,2025-07-24,,,,
41958,77.605.277-9,INVERSIONES,TARIK,SPA,2025-07-24,
41959,77.790.621-6,2025-07-24,,,,
SOCIEDAD,DE,SERVICIOS,,,,
41960,77.812.839-K,2025-07-24,,,,
WEBPCX,Y,CIA,LIMITADA,,,
41961,76.186.711-3,TRAVEL,ACE,CHILE,S.A.,2025-07-24
41962,16.335.126-9,2025-07-24,,,,
