Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.102.295-4,CASS,S.A.,2025-07-24,,,
65529,77.074.044-4,2025-07-24,,,,
65530,77.705.335-3,2025-07-24,,,,
JUEGO,LIMPIO,LIMITADA,,,,
65531,77.359.488-0,2025-07-24,,,,
65532,76.656.565-4,AUSTRAL,MEDIA,LAB,SPA,2025-07-24
65533,77.106.329-2,TAMA,SPA,2025-07-24,,
65534,77.705.862-2,KITEA,SPA,2025-07-24,,
65535,77.178.244-2,MENDU,SPA,2025-07-24,,
almacen,tactico,catalina,,,,
65536,76.407.426-2,2025-07-24,,,,
alejandra,pardo,gonzalez,,,,
INGENIERÍA,Y,CONSTRUCCIÓN,,,,
65537,77.106.431-0,2025-07-24,,,,
65538,88.201.900-4,2025-07-24,,,,
GUZMAN,Y,LARRAIN,SPA,,,
