Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
102890,76.295.000-6,CAPACITACION,EN,2025-07-24,,
EDUCACION,ESE:O,S.A,,,,
SOCIEDAD,COMERCIAL,Y,,,,
102891,76.295.180-0,CONSTRUCTORA,S,Y,S,2025-07-24
102892,76.295.900-3,ALUZ,GRAFICA,LIMITADA,2025-07-24,
Sociedad,comercial,graficas,,,,
102893,76.296.037-0,2025-07-24,,,,
102894,76.296.491-0,2025-07-24,,,,
Comercializadora,y,Servicio,,,,
102895,76.297.189-5,2025-07-24,,,,
Técnico,Autoclave,Limi,,,,
102896,76.298.053-3,Zamorano,performance,LTDA,2025-07-24,
102897,76.298.574-8,comercial,navarrete,campos,2025-07-24,
102898,76.298.660-4,2025-07-24,,,,
102899,76.299.296-5,transportes,corral,ltda,2025-07-24,
