Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
36821,TRANSPORTES,&,,,,
LOGISTICA,TRANSVAL,SPA,,,,
36822,77.497.972-7,MOVAL,CHILE,SPA,2025-07-24,
36823,77.525.502-1,SALDAÑA,SPA,2025-07-24,,
CONSTRUCTORA,H,Y,H,,,
36824,76.548.625-4,2025-07-24,,,,
36825,77.526.432-2,PROQUIN,CHILE,SPA,2025-07-24,
36826,77.526.873-5,SA,MASAJES,SPA,2025-07-24,
36827,77.498.164-0,PROMIR,SPA,2025-07-24,,
36828,77.499.017-8,2025-07-24,,,,
36829,77.527.492-1,GASTRONOMICA,MARIELA,2025-07-24,,
GAETE,MUÑOZ,E.I.R.L.,,,,
36830,77.499.457-2,KAFLO,SPA,2025-07-24,,
SALEH,INGENIERÍA,Y,,,,
36831,77.527.709-2,TELECOMUNICACIONES,2025-07-24,,,
