Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
E,INGENIERIA,SPA,,,,
69691,77.275.835-9,2025-07-24,,,,
CONTRERAS,PÉREZ,E.I.R.,,,,
69692,77.256.641-7,INVERSIONES,JMG,SPA,2025-07-24,
69693,76.639.158-3,2025-07-24,,,,
ROXANA,INES,QUINTUL,,,,
69694,77.344.368-8,2025-07-24,,,,
CENTRO,TURÍSTICO,LO,,,,
69695,77.276.909-1,2025-07-24,,,,
69696,77.256.671-9,GRUPO,TRONIA,SPA,2025-07-24,
69697,77.275.142-7,2025-07-24,,,,
69698,77.866.361-9,2025-07-24,,,,
69699,77.370.039-7,2025-07-24,,,,
69700,77.256.858-4,CASA,MAR,SPA,2025-07-24,
