Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
68142,Servicios,Publicitarios,,,,
Álvaro,Salinero,E.I.R.L.,,,,
S,&,M,ASOCIADOS,,,
68143,77.482.314-K,2025-07-24,,,,
68144,77.194.695-K,servicios,ayni,spa,2025-07-24,
Articulos,Medicos,y,,,,
68145,76.209.836-9,2025-07-24,,,,
Quirurgicos,Chile,S.A.,,,,
68146,77.294.724-0,COLOR,SUBLIME,SPA,2025-07-24,
68147,77.814.279-1,2025-07-24,,,,
68148,76.532.024-0,Quinta,Capacitación,SpA,2025-07-24,
68149,76.210.473-3,Monte,Castelo,2025-07-24,,
68150,77.814.627-4,IOMIND,CA,LIMITADA,2025-07-24,
68151,77.482.402-2,LUFT,SALUD,SPA,2025-07-24,
68152,77.194.930-4,Transportes,Coinco,Ltda.,2025-07-24,
68153,76.781.493-3,2025-07-24,,,,
