Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
78.078.736-8,GARCIA,Y,GARCIA,SPA,2025-07-24,
87644,78.078.828-3,AUREUM,STUDIO,SPA,2025-07-24,
87645,78.144.188-0,2025-07-24,,,,
87646,77.107.011-6,EDUPLAS,SPA,2025-07-24,,
87647,78.777.360-5,2025-07-24,,,,
MOLDEABLES,CHILE,S,A,,,
87648,77.045.434-4,LUXNET,SPA,2025-07-24,,
ENTRE,FIERRO,Y,MADERA,,,
87649,77.649.884-K,2025-07-24,,,,
OSORIO,DOS,Y,,,,
87650,78.794.920-7,2025-07-24,,,,
LOS,CAMPOS,ARTE,&,,,
87651,78.080.348-7,2025-07-24,,,,
87652,77.107.196-1,PROGRID,SPA,2025-07-24,,
87653,8.609.860-1,2025-07-24,,,,
87654,78.080.462-9,2025-07-24,,,,
