Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
86452,INVERSIONES,AUSTRAL,,,,
86453,79.525.160-K,2025-07-24,,,,
86454,77.608.293-7,2025-07-24,,,,
86455,78.135.364-7,PYB,CHILE,SPA,2025-07-24,
86456,78.125.075-9,BRUNELE,SPA,2025-07-24,,
86457,78.052.450-2,ENDOSCOPICOS,2025-07-24,,,
86458,78.010.768-5,CONSTRUCCIÓN,ICCF,2025-07-24,,
CORENTAL,INGENIERIA,Y,,,,
86459,78.125.424-K,2025-07-24,,,,
86460,78.052.515-0,2025-07-24,,,,
86461,78.135.895-9,CONSTRUCCIONES,2025-07-24,,,
ASESORÍAS,Y,SERVICIOS,,,,
86462,78.080.275-8,EMPRESARIALES,2025-07-24,,,
