Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
100347,COMERCIAL,SAN,PABLO,,,
100348,77.967.457-6,INVERSIONES,STRATEGOS,2025-07-24,,
I&G,SPORT,ACADEMY,,,,
100349,77.967.818-0,2025-07-24,,,,
100350,77.967.863-6,2025-07-24,,,,
TEATRO,PLAN,SPA,,,,
100351,77.967.930-6,2025-07-24,,,,
100352,77.968.084-3,AGRO,RIVER,SPA,2025-07-24,
100353,77.968.419-9,ECHO,EMPORIUM,SPA,2025-07-24,
100354,77.969.284-1,NORESTE,SPA,2025-07-24,,
100355,77.969.594-8,PROFESIONALES,DRU,2025-07-24,,
PARODI,&,SANCHEZ,,,,
100356,77.969.642-1,2025-07-24,,,,
100357,77.971.336-9,2025-07-24,,,,
