Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.867.877-2,ESPECIALISTA,EN,2025-07-24,,,
HIGIENE,HYGIENICAL,SPA,,,,
COMERCIAL,A,Y,R,,,
95817,79.917.760-9,2025-07-24,,,,
95818,77.868.504-3,2025-07-24,,,,
95819,79.921.560-8,2025-07-24,,,,
95820,79.931.880-6,2025-07-24,,,,
95821,77.339.489-K,GUTIVAS,SPA,2025-07-24,,
95822,79.947.410-7,CARTER,Y,COMPANIA,2025-07-24,
95823,77.339.531-4,2025-07-24,,,,
95824,77.339.784-8,EL,AHORRITO,SPA,2025-07-24,
95825,77.340.514-K,SAMOR,SPA,2025-07-24,,
95826,77.868.698-8,2025-07-24,,,,
