Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.012.455-7,SALUDTECH,SPA,2025-07-24,,,
63044,76.526.258-5,ANDRADES,CARTES,E.I.R.,2025-07-24,
LIGHT,SOLUTION,GROUP,,,,
63045,76.990.779-3,2025-07-24,,,,
63046,78.703.410-1,2025-07-24,,,,
63047,76.665.450-9,Hector,Enriquez,Limitada,2025-07-24,
63048,76.529.454-1,2025-07-24,,,,
63049,78.715.730-0,2025-07-24,,,,
63050,77.250.718-6,RAMIREZ,LLANOS,SPA,2025-07-24,
LUIS,ALBERTO,HUCK,,,,
VEGA,VENTA,AL,POR,,,
63051,76.665.829-6,MENOR,DE,PRENDAS,DE,2025-07-24
VESTIR,EN,GENERAL,E.I.R.,,,
63052,77.073.243-3,ONLINE,SPA,2025-07-24,,
SERVICIOS,MALVERDE,Y,,,,
63053,76.278.342-8,2025-07-24,,,,
