Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.483.394-5,INMOBILIARIA,FELLINGER,2025-07-24,,,
36329,77.414.792-6,2025-07-24,,,,
36330,77.453.775-9,QUINTAFRUT,SPA,2025-07-24,,
36331,77.415.422-1,MAVE,TECHNOLOGY,SPA,2025-07-24,
36332,77.415.742-5,2025-07-24,,,,
36333,77.417.217-3,2025-07-24,,,,
36334,77.419.303-0,2025-07-24,,,,
36335,77.454.163-2,SOLUTIONS,ADVANCED,2025-07-24,,
36336,77.419.892-K,BOCETO,SPA,2025-07-24,,
36337,77.420.030-4,2025-07-24,,,,
36338,77.420.735-K,TORRES,ABARCA,PRO,SPA,2025-07-24
