Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.833.186-3,EN,INGENIERÍA,Y,2025-07-24,,
VENTA,DE,REPUESTOS,,,,
69088,77.219.589-3,AUTOMOTRICES,ANA,2025-07-24,,
SOC,O,T,C,,,
69089,77.311.060-3,2025-07-24,,,,
ZV,ASESORIAS,LEGALES,,,,
69090,76.824.223-2,2025-07-24,,,,
69091,77.537.912-K,2025-07-24,,,,
69092,76.256.751-2,IASO,LATAM,Ltda,2025-07-24,
69093,77.336.325-0,CK,ADVISER,SPA,2025-07-24,
ASESORÍAS,Y,SERVICIOS,,,,
69094,77.842.606-4,2025-07-24,,,,
69095,77.219.803-5,COMERCIAL,ABH,SPA,2025-07-24,
INCA,RAY,COLACIONES,,,,
69096,77.336.589-K,2025-07-24,,,,
69097,76.824.390-5,2025-07-24,,,,
