Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
101986,CENTRO,CULTURAL,,,,
FUNDACION,PARA,LA,,,,
101987,65.102.019-0,INCLUSION,2025-07-24,,,
FUNDACIÓN,GIRLS,IN,,,,
101988,65.105.343-9,2025-07-24,,,,
101989,65.112.955-9,ONG,REGENERA,2025-07-24,,
101990,65.114.368-3,EDUCACIONAL,2025-07-24,,,
101991,65.116.005-7,2025-07-24,,,,
RED,MUJERES,ALTA,,,,
101992,65.120.794-0,CULTURAL,Y,2025-07-24,,
101993,65.121.836-5,2025-07-24,,,,
101994,65.125.753-0,FUNDACION,ENDOGENA,2025-07-24,,
101995,65.127.514-8,2025-07-24,,,,
101996,65.128.012-5,2025-07-24,,,,
