Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.553.863-5,PLASTICITY,SPA,2025-07-24,,,
93362,77.554.101-6,NSEGURIDAD,SPA,2025-07-24,,
93363,77.554.207-1,CAMPOS,&,HIDALGO,2025-07-24,
93364,77.554.729-4,PRO,GYM,SPA,2025-07-24,
93365,77.555.328-6,ELECTRIX,SPA,2025-07-24,,
93366,77.556.823-2,HENRIQUEZ,INGENIERIA,Y,2025-07-24,
93367,77.557.541-7,BUSES,COMADA,SPA,2025-07-24,
93368,77.558.266-9,COMERCIAL,PRISMA,SPA,2025-07-24,
NORTH,SIDE,SERVICIOS,,,,
93369,77.559.364-4,2025-07-24,,,,
93370,77.560.343-7,TECNOC,SPA,2025-07-24,,
MECANICA,RUTA,5,SUR,,,
93371,77.560.623-1,2025-07-24,,,,
ESPINOZA,MALDONADO,E.,,,,
