Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
106555,CONSTRUCTORA,SANTA,,,,
SAMUEL,ROJAS,PEREZ,Y,,,
106556,78.526.920-9,2025-07-24,,,,
106557,78.531.040-3,2025-07-24,,,,
SOC,IMPRESORA,SAN,,,,
106558,78.552.890-5,2025-07-24,,,,
ASTUDILLO,Y,ASTUDILLO,,,,
106559,78.555.800-6,2025-07-24,,,,
106560,78.561.520-4,PINCU,Y,GUTIERREZ,SPA,2025-07-24
106561,78.593.870-4,2025-07-24,,,,
106562,78.603.220-2,2025-07-24,,,,
106563,78.606.200-4,2025-07-24,,,,
106564,78.620.800-9,TECHNICAL,SUPPLY,2025-07-24,,
EUROQUIPO,SERVICIOS,A,,,,
106565,78.634.610-K,2025-07-24,,,,
