Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
94431,ATHOX,CONSTRUCCIÓN,,,,
94432,77.656.551-2,2025-07-24,,,,
94433,77.877.792-4,SOCIEDAD,ALIANZA,SPA,2025-07-24,
94434,77.656.743-4,AKADEMIA,CAMPUS,SPA,2025-07-24,
94435,77.877.926-9,2025-07-24,,,,
EL,CHAÑAR,LIMITADA,,,,
94436,77.658.655-2,PIECEZ,SPA,2025-07-24,,
SAFE,ENCARGO,MULTI-,,,,
94437,77.878.284-7,2025-07-24,,,,
94438,77.878.484-K,GUANAQUELIS,SPA,2025-07-24,,
94439,77.658.767-2,2025-07-24,,,,
94440,77.878.565-K,2025-07-24,,,,
AMBIENTE,VERDE,SPA,,,,
94441,77.879.253-2,PRODUCCIÓN,DE,2025-07-24,,
