Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.911.478-3,INGSERV,SPA,2025-07-24,,,
INVERSIONES,EL,AJI,,,,
81570,77.840.852-K,2025-07-24,,,,
SECO,DEL,SUR,SPA,,,
81571,77.988.219-5,2025-07-24,,,,
OFTALMOLOGIA,Y,RETINA,,,,
81572,77.906.655-K,2025-07-24,,,,
81573,76.847.924-0,GALLARDO,ARTESANIA,2025-07-24,,
81574,77.811.002-4,2025-07-24,,,,
81575,92.288.000-K,Drogueria,Hofmann,2025-07-24,,
81576,76.848.021-4,TODO,CONDOMINIO,SPA,2025-07-24,
81577,77.306.492-K,GREEN,CITY,SPA,2025-07-24,
81578,77.911.498-8,COMERCIALIZADORA,F&D,2025-07-24,,
SADIG,SALUD,DIGITAL,,,,
81579,77.840.902-K,2025-07-24,,,,
