Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.229.445-K,TEJA,EXPRESS,SPA,2025-07-24,,
68665,77.507.845-6,DOMONTT,SPA,2025-07-24,,
CLINICA,DE,ESTÉTICA,Y,,,
68666,76.811.396-3,2025-07-24,,,,
TERAPIA,DENTAL,SPA,,,,
68667,77.294.436-5,AM,CONTROL,SPA,2025-07-24,
68668,76.565.202-2,R-LINK,CHILE,SPA,2025-07-24,
68669,77.508.217-8,FOUR,SERVICE,SPA,2025-07-24,
68670,76.811.563-K,INFORMÁTICA,FERNANDO,2025-07-24,,
68671,77.295.346-1,PROYECTOS,Y,SERVICIOS,2025-07-24,
68672,77.229.642-8,2025-07-24,,,,
ÁGORA,ACQUA,SPA,,,,
68673,77.509.136-3,GUILLERMO,PALACIOS,2025-07-24,,
68674,77.196.997-6,DEL,CARMEN,MELO,2025-07-24,
