Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.251.697-7,MOYANO,CONSULTORA,SPA,2025-07-24,,
102813,76.251.799-K,TERRAMOL,E.I.R.L,2025-07-24,,
102814,76.252.656-5,NOBILIS,SPA,2025-07-24,,
102815,76.253.614-5,Cine,3D,2025-07-24,,
102816,76.256.138-7,Inversiones,Geerdink,Limitada,2025-07-24,
ESTEBAN,PAUL,ROMERO,,,,
102817,76.257.094-7,COMERCIALIZACION,DE,2025-07-24,,
ARTICULOS,NACIONALES,E,,,,
hilda,vergara,e.,ilusion,,,
102818,76.258.124-8,2025-07-24,,,,
102819,76.258.602-9,Me,Gusta!,Ltda,2025-07-24,
GRÚAS,Y,TRANSPORTES,,,,
102820,76.259.499-4,2025-07-24,,,,
POR,CARRETERA,LIMITADA,,,,
Ingeniería,y,Proyectos,Lo,,,
102821,76.259.562-1,2025-07-24,,,,
102822,76.259.846-9,NUEVA,IMAGEN,S.P.A.,2025-07-24,
