Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
PRODUCCION,Y,GESTION,,,,
DE,NEGOCIOS,NATALIA,,,,
66869,CEPEDA,VILLAGRÁN,,,,
EMPRESA,INDIVIDUAL,DE,,,,
CABELLO,Y,FERNANDEZ,,,,
66870,76.765.470-7,2025-07-24,,,,
66871,77.139.823-5,2025-07-24,,,,
ACADEMIA,DIGITAL,DE,,,,
66872,77.245.985-8,PSICOLOGÍA,Y,2025-07-24,,
"VENTA,",MANTENCION,Y,,,,
66873,76.732.956-3,RECARGA,DE,2025-07-24,,
66874,76.766.102-9,ASESORIA,ALTO,PALENA,2025-07-24,
66875,76.471.390-7,2025-07-24,,,,
GESTIÓN,PLAGAS,ARIEL,,,,
66876,77.220.973-8,QUILAPE,LINCOLEO,E.I.R.,2025-07-24,
66877,77.246.701-K,V3,SPA,2025-07-24,,
SOC,COMERCIAL,RADIO,,,,
66878,77.121.270-0,TAXI,ARAUCANIA,2025-07-24,,
