Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
98133,COMERCIAL,JACOB,,,,
AXEL,SILVA,POQUÉ,,,,
98134,77.861.223-2,SERVICIOS,ELÉCTRICOS,E.I.,2025-07-24,
CNSTRUCCION,Y,SERVICIOS,,,,
98135,78.209.811-K,2025-07-24,,,,
CENTRO,DE,SALUD,ALTO,,,
98136,77.861.521-5,2025-07-24,,,,
HOSPICIO,KUNAMASTA,SPA,,,,
98137,78.212.360-2,2025-07-24,,,,
98138,78.233.420-4,2025-07-24,,,,
+,AAA,PLUS,CONSULTORES,,,
98139,77.861.654-8,2025-07-24,,,,
98140,77.862.286-6,ARROPADOS,EVENTOS,SPA,2025-07-24,
FERNANDEZ,Y,DE,CEA,,,
98141,78.234.150-2,2025-07-24,,,,
98142,77.862.528-8,2025-07-24,,,,
98143,78.263.170-5,COMERCIALIZADORA,REAL,2025-07-24,,
