Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
SERVICIOS,GRAFICOS,PM,,,,
55618,76.781.151-9,LR,SERVICIOS,INDUSTRIALES,2025-07-24,
55619,76.721.137-6,ANIMA,BTL,SPA,2025-07-24,
55620,76.741.436-6,E-DIGITAL,CHILE,SA,2025-07-24,
INGENIERÍA,ELÉCTRICA,E,,,,
55621,76.388.003-6,2025-07-24,,,,
INDUSTRIAL,VÍCTOR,FERRADA,E,,,
55622,76.186.070-4,2025-07-24,,,,
55623,76.768.274-3,CONTRUCTORA,ECOMAIN,LTDA,2025-07-24,
55624,78.166.315-8,LUCAPA,SPA,2025-07-24,,
55625,76.781.606-5,INMOBILIARIA,BIO,BIO,SPA,2025-07-24
SOC,BRIONES,Y,VALDERRAMA,,,
55626,77.981.940-K,2025-07-24,,,,
55627,77.009.967-6,SERVITECH,SPA,2025-07-24,,
55628,78.168.916-5,TARDES,SABROSAS,SPA,2025-07-24,
