Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
76.689.112-8,RG,AERO,SPA,2025-07-24,,
77977,77.756.630-K,ILAN,SPA,2025-07-24,,
PISTA,DE,PATINAJE,X-,PRO,,
77978,77.761.347-2,2025-07-24,,,,
PORT,O,LET,INGENIERIA,,,
77979,79.557.240-6,2025-07-24,,,,
77980,77.758.212-7,OLIVARES,Y,SANTIBAÑEZ,SPA,2025-07-24
SOC,MEDICA,EMERGENCIA,,,,
77981,79.567.820-4,2025-07-24,,,,
CARDIOLOGICA,V,REG,,,,
"MARKETING,",PROMOCIONES,Y,,,,
77982,77.129.352-2,REGALOS,CECILIA,LEONOR,2025-07-24,
RÍOS,SALAS,E.I.R.L.,,,,
77983,77.680.625-0,DIELEC,SPA,2025-07-24,,
77984,77.129.719-6,23,SUR,SPA,2025-07-24,
77985,77.680.731-1,C&C,SPA,2025-07-24,,
77986,77.704.926-7,RYH,SPA,2025-07-24,,
