Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
56862,SERVICIOS,DE,ASEO,,,
56863,76.245.312-6,CARREÑO,MERCADO,2025-07-24,,
56864,76.771.679-6,2025-07-24,,,,
GONZALEZ,BARRERA,E.I.,,,,
56865,78.170.503-9,NEXCHILE,SPA,2025-07-24,,
56866,76.824.332-8,SONIDOS,MÜLLER,SPA,2025-07-24,
56867,76.771.958-2,2025-07-24,,,,
56868,78.770.830-7,2025-07-24,,,,
56869,76.789.478-3,Epi,Use,2025-07-24,,
JUAN,PABLO,REYES,T.,,,
56870,76.010.498-1,2025-07-24,,,,
56871,76.245.365-7,2025-07-24,,,,
56872,78.775.680-8,Avendaño,Hermanos,Ltda,2025-07-24,
