Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
100166,NEXUS,PRO,INCLUSIÓN,,,
100167,77.928.728-9,2025-07-24,,,,
100168,77.929.511-7,2025-07-24,,,,
100169,77.929.557-5,2025-07-24,,,,
DEL,CHOAPA,SPA,,,,
100170,77.930.214-8,KEEPINGREEN,SPA,2025-07-24,,
100171,77.930.519-8,2025-07-24,,,,
CARLOS,ERICES,SPA,,,,
100172,77.931.217-8,LIQUIDADORA,CAIN,SPA,2025-07-24,
100173,77.931.406-5,HIRE,CONSULTING,SPA,2025-07-24,
100174,77.932.273-4,Q&B,SERVICIOS,SPA,2025-07-24,
100175,77.932.355-2,CONSTRUCCION,MADISON,2025-07-24,,
100176,77.932.437-0,2025-07-24,,,,
