Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
ID,RUT,Proveedor,Razón,Social,Fecha,Actualización
77.706.363-4,CONSTRUCTORA,2025-07-24,,,,
94811,77.980.770-3,2025-07-24,,,,
94812,77.706.718-4,2025-07-24,,,,
94813,77.981.051-8,DUNAMIS,SPA,2025-07-24,,
94814,77.706.991-8,SYS,TECNOLOGÍA,SPA,2025-07-24,
UM,INGENIERÍA,Y,,,,
94815,77.981.059-3,2025-07-24,,,,
COMERCIAL,PRO,CLINIC,,,,
94816,77.981.200-6,2025-07-24,,,,
94817,77.707.390-7,AUDITRON,CHILE,S,A,2025-07-24
94818,77.981.502-1,2025-07-24,,,,
94819,77.707.677-9,M,INDUSTRIAL,SPA,2025-07-24,
94820,77.981.861-6,DULCE,PAN,SPA,2025-07-24,
