Campo_1,Campo_2,Campo_3,Campo_4,Campo_5,Campo_6,Campo_7
57807,JUEGATELABS,CONSULTING,,,,
SERVICIOS,DE,ARRIENDO,,,,
PARA,EVENTOS,ROMINA,,,,
57808,76.834.801-4,2025-07-24,,,,
ALEJANDRA,RAMIREZ,LAGOS,,,,
57809,76.859.689-1,2025-07-24,,,,
SOCIEDAD,DE,SERVICIOS,,,,
57810,76.056.507-5,IMPRESOS,QDIGITAL,2025-07-24,,
57811,77.081.375-1,CONTRUMAN,SPA,2025-07-24,,
57812,76.878.174-5,2025-07-24,,,,
CLAVEL,TORO,E.I.R.L.,,,,
57813,77.415.130-3,2025-07-24,,,,
57814,78.739.580-5,ASOCIADOS,(SEDE,SAN,2025-07-24,
57815,78.044.849-0,NAM,DINH,IMPORTADORA,SPA,2025-07-24
ARRIENDO,DE,MAQUINARIA,Y,,,
57816,76.776.906-7,2025-07-24,,,,
SUBGEO,INGENIERÍA,Y,,,,
57817,76.298.687-6,2025-07-24,,,,
